-0.0887615 -0.136259 0.398373
-0.0883364 -0.136304 0.398106
-0.0872831 -0.135875 0.397352
-0.0868591 -0.13592 0.397086
-0.0851837 -0.135015 0.395849
-0.084762 -0.13506 0.395585
-0.0826741 -0.1342 0.394089
-0.0822547 -0.134245 0.393826
-0.0793557 -0.132387 0.391637
-0.078941 -0.132431 0.391377
-0.0727746 -0.128755 0.386767
-0.0711409 -0.127846 0.385557
-0.0707378 -0.127889 0.385304
-0.0691112 -0.126979 0.384098
-0.0687104 -0.127022 0.383846
-0.0683096 -0.127064 0.383595
-0.0662937 -0.126196 0.382145
-0.0652893 -0.125762 0.381422
-0.064892 -0.125804 0.381172
-0.0638911 -0.125369 0.380452
-0.0634949 -0.125411 0.380203
-0.0624975 -0.124976 0.379485
-0.0621025 -0.125018 0.379237
-0.0617075 -0.125061 0.378989
-0.0607147 -0.124625 0.378273
-0.0603209 -0.124667 0.378026
-0.0599271 -0.124709 0.377779
-0.0589389 -0.124273 0.377066
-0.0585463 -0.124315 0.37682
-0.0581536 -0.124357 0.376573
-0.0571701 -0.12392 0.375863
-0.0567786 -0.123962 0.375618
-0.0563871 -0.124004 0.375372
-0.0559956 -0.124045 0.375126
-0.0550179 -0.123608 0.37442
-0.0546276 -0.12365 0.374175
-0.0542373 -0.123692 0.37393
-0.0532642 -0.123254 0.373227
-0.052875 -0.123295 0.372982
-0.0519054 -0.122857 0.372281
-0.0515174 -0.122898 0.372038
-0.0511294 -0.12294 0.371794
-0.0501645 -0.122501 0.371096
-0.0497777 -0.122542 0.370853
-0.0493908 -0.122584 0.37061
-0.0484305 -0.122145 0.369915
-0.0480448 -0.122186 0.369673
-0.0476592 -0.122227 0.369431
-0.0467035 -0.121787 0.368739
-0.046319 -0.121828 0.368497
-0.0459345 -0.12187 0.368256
-0.04555 -0.121911 0.368015
-0.0451655 -0.121952 0.367773
-0.0442168 -0.121511 0.367085
-0.0438334 -0.121552 0.366845
-0.0434501 -0.121593 0.366604
-0.0430667 -0.121634 0.366363
-0.0426834 -0.121675 0.366123
-0.0423 -0.121716 0.365882
-0.0419167 -0.121757 0.365641
-0.0409773 -0.121316 0.364959
-0.0400402 -0.120874 0.364279
-0.0396592 -0.120915 0.36404
-0.0392782 -0.120955 0.3638
-0.0388971 -0.120996 0.363561
-0.0379659 -0.120554 0.362884
-0.037586 -0.120594 0.362646
-0.0372061 -0.120635 0.362407
-0.0368263 -0.120676 0.362169
-0.0364464 -0.120716 0.36193
-0.0355221 -0.120273 0.361258
