0 0 244
1 0 243
2 0 243
3 0 243
4 0 243
5 0 243
6 0 243
7 0 243
8 0 242
9 0 242
10 0 242
11 0 242
12 0 242
13 0 242
14 0 241
15 0 241
16 0 241
17 0 240
18 0 240
19 0 240
20 0 240
21 0 240
22 0 239
23 0 239
24 0 239
0 1 244
1 1 243
2 1 243
3 1 243
4 1 243
5 1 243
6 1 243
7 1 243
8 1 242
9 1 242
10 1 242
11 1 242
12 1 242
13 1 242
14 1 241
15 1 241
16 1 241
17 1 240
18 1 240
19 1 240
20 1 240
21 1 240
22 1 239
23 1 239
24 1 239
0 2 244
1 2 243
2 2 243
3 2 243
4 2 243
5 2 243
6 2 243
7 2 243
8 2 242
9 2 242
10 2 242
11 2 242
12 2 242
13 2 242
14 2 241
15 2 241
16 2 241
17 2 240
18 2 240
19 2 240
20 2 240
21 2 240
22 2 239
23 2 239
24 2 239
0 3 244
1 3 243
2 3 243
3 3 243
4 3 243
5 3 243
6 3 243
7 3 243
8 3 242
9 3 242
10 3 242
11 3 242
12 3 241
13 3 241
14 3 241
15 3 241
16 3 241
17 3 240
18 3 240
19 3 240
20 3 240
21 3 239
22 3 239
23 3 239
24 3 239
0 4 244
1 4 243
2 4 243
3 4 243
4 4 243
5 4 243
6 4 243
7 4 243
8 4 242
9 4 242
10 4 242
11 4 242
12 4 241
13 4 241
14 4 241
15 4 241
16 4 241
17 4 240
18 4 240
19 4 240
20 4 240
21 4 239
22 4 239
23 4 239
24 4 239
0 5 244
1 5 243
2 5 243
3 5 243
4 5 243
5 5 243
6 5 242
7 5 242
8 5 242
9 5 242
10 5 242
11 5 241
12 5 241
13 5 241
14 5 241
15 5 241
16 5 240
17 5 240
18 5 240
19 5 240
20 5 240
21 5 239
22 5 239
23 5 239
24 5 238
0 6 244
1 6 243
2 6 243
3 6 243
4 6 243
5 6 243
6 6 242
7 6 242
8 6 242
9 6 242
10 6 242
11 6 241
12 6 241
13 6 241
14 6 241
15 6 241
16 6 240
17 6 240
18 6 240
