1.14286 1.06122   3.65531
1.14286 1.16327   3.61357
1.14286 1.26531   3.57211
1.14286 1.36735   3.53296
1.14286 1.46939   3.49804
1.14286 1.57143   3.46916
1.14286 1.67347   3.44788
1.14286 1.77551   3.43546
1.14286 1.87755   3.43282
1.14286 1.97959   3.4405
1.14286 2.08163   3.45869
1.14286 2.18367   3.48717
1.14286 2.28571   3.52539
1.14286 2.38776   3.57253
1.14286 2.4898   3.6275
1.14286 2.59184   3.68905
1.14286 2.69388   3.7558
1.14286 2.79592   3.82635
1.14286 2.89796   3.89929
1.14286 3   3.97327

1.28571 -2   3.40463
1.28571 -1.89796   3.39209
1.28571 -1.79592   3.38822
1.28571 -1.69388   3.39297
1.28571 -1.59184   3.40618
1.28571 -1.4898   3.42758
1.28571 -1.38776   3.45679
1.28571 -1.28571   3.49331
1.28571 -1.18367   3.53657
1.28571 -1.08163   3.58587
1.28571 -0.979592   3.64042
1.28571 -0.877551   3.69932
1.28571 -0.77551   3.76157
1.28571 -0.673469   3.82605
1.28571 -0.571429   3.89151
1.28571 -0.469388   3.95663
1.28571 -0.367347   4.02001
1.28571 -0.265306   4.08019
1.28571 -0.163265   4.13572
1.28571 -0.0612245   4.18518
1.28571 0.0408163   4.22727
1.28571 0.142857   4.26084
1.28571 0.244898   4.28498
1.28571 0.346939   4.29907
1.28571 0.44898   4.30281
1.28571 0.55102   4.29626
1.28571 0.653061   4.2799
1.28571 0.755102   4.25457
1.28571 0.857143   4.22148
1.28571 0.959184   4.18215
1.28571 1.06122   4.13836
1.28571 1.16327   4.09207
1.28571 1.26531   4.04533
1.28571 1.36735   4.0002
1.28571 1.46939   3.95863
1.28571 1.57143   3.9224
1.28571 1.67347   3.89303
1.28571 1.77551   3.87173
1.28571 1.87755   3.85935
1.28571 1.97959   3.85638
1.28571 2.08163   3.86294
1.28571 2.18367   3.87877
1.28571 2.28571   3.90333
1.28571 2.38776   3.9358
1.28571 2.4898   3.97513
1.28571 2.59184   4.02016
1.28571 2.69388   4.06962
1.28571 2.79592   4.12224
1.28571 2.89796   4.17677
1.28571 3   4.23204

1.42857 -2   3.80253
1.42857 -1.89796   3.78737
1.42857 -1.79592   3.77954
1.42857 -1.69388   3.7794
1.42857 -1.59184   3.78719
1.42857 -1.4898   3.80301
1.42857 -1.38776   3.82688
1.42857 -1.28571   3.85863
1.42857 -1.18367   3.89797
1.42857 -1.08163   3.94445
1.42857 -0.979592   3.99741
1.42857 -0.877551   4.05603
1.42857 -0.77551   4.11931
1.42857 -0.673469   4.18604
1.42857 -0.571429   4.25485
