0.62291992527 0.0 0.28247274391 -0.114156297225
0.695817296321 0.0 0.285832097004 -0.188733344823
0.854772255751 0.0 0.12 -0.264772255751
0.316617840294 0.0 0.32 -0.193382159706
0.549460241711 0.0 0.160646132452 0.877684224493
0.478068087765 0.0 0.124476557016 0.975949561285
0.49831002925 0.0 0.12 0.999857199943
0.494394476032 0.0 0.12 0.998428905052
0.470038996927 0.0 0.124633800133 0.955116914743
0.495058335586 0.0 0.12 0.998778997641
0.506687446536 0.0 0.122797304254 0.997763902941
0.497895109477 0.0 0.12 0.999778471794
0.508228952697 0.0 0.12 0.996614216876
0.498808743478 0.0 0.12 0.999929045395
0.502506737312 0.0 0.12 0.999685813402
0.505381071675 0.0 0.12 0.998552203381
0.499221672613 0.0 0.12 0.999969710324
0.50256305858 0.0 0.12 0.999671536536
0.510900066504 0.0 0.12 0.994059427511
0.500590381341 0.0 0.120965989687 0.999982572494
0.492730326671 0.0 0.12 0.997357592484
0.501092469379 0.0 0.120912337034 0.999940325533
0.50649604635 0.0 0.12 0.997890069091
0.504816591117 0.0 0.121673871167 0.9988400225
0.500040340558 0.0 0.120231182223 0.999999918632
0.508274512717 0.0 0.12 0.996576621965
0.49916218231 0.0 0.120115823195 0.999964903076
0.503307498933 0.0 0.12032596932 0.99945302254
0.495311864729 0.0 0.121106687246 0.998901069384
0.504679620402 0.0 0.123310382252 0.998905057645
0.513239364728 0.0 0.122840381987 0.99123596108
0.504509386148 0.0 0.12 0.998983271828
0.504700040295 0.0 0.121256201057 0.998895481061
0.497418723796 0.0 0.121495775889 0.999666850658
0.502840761229 0.0 0.12 0.999596503782
0.510982582867 0.0 0.12 0.993969143678
0.51101029048 0.0 0.12 0.993938675177
0.498742250161 0.0 0.12 0.999920903267
0.505345634893 0.0 0.121101097729 0.99857120938
0.499692487862 0.0 0.12 0.999995271814
