1583837299667906999 48.68 0.111340527969
1583837299767854928 48.88 0.111259570615
1583837299867870092 49.11 0.11118998563
1583837299967845916 49.29 0.111100783657
1583837300068361043 49.44 0.111042502938
1583837300167927026 49.7 0.110943293016
1583837300268368005 49.77 0.110867446729
1583837300368386030 50.03 0.110788947833
1583837300468357086 50.62 0.110727631474
1583837300568276882 50.93 0.110656351831
1583837300668346881 51.2 0.11056644351
1583837300768331050 51.56 0.110474510338
1583837300868731021 51.77 0.110399151814
1583837300968480110 52.05 0.110342981323
1583837301068792104 52.46 0.110237958369
1583837301168400049 52.49 0.110144384428
1583837301268738031 52.51 0.110085589617
1583837301368913888 53.24 0.110006702126
1583837301468772888 53.32 0.109938797204
1583837301568931102 53.5 0.109854245377
1583837301668879985 54.01 0.109784646091
1583837301768841981 54.01 0.109691287633
1583837301868760108 54.24 0.109626640817
1583837301968837976 54.86 0.109566040978
1583837302069221973 55.47 0.109476314741
1583837302168793916 55.78 0.109414470679
1583837302269258975 56.52 0.109305929228
1583837302369273900 57.22 0.109234679916
1583837302469237089 57.58 0.109150564263
1583837302569248914 58.37 0.109066346958
1583837302669222116 58.57 0.109007244641
1583837302769290924 58.75 0.108915908697
1583837302869637012 59.17 0.108828338553
1583837302969227075 59.67 0.108731003967
1583837303069570064 60.41 0.108696077816
1583837303169696092 61.28 0.108600291628
1583837303269680023 61.97 0.108499979724
1583837303369590044 61.65 0.108422225332
1583837303469721078 62.83 0.10835502656
1583837303570158004 63.96 0.108274650816
1583837303670150995 64.77 0.108225942678
1583837303769757032 65.73 0.108117391807
1583837303870116949 65.76 0.108046423043
1583837303969788074 65.94 0.107958114987
1583837304070219993 67.22 0.107897557158
1583837304170159101 68.43 0.107824489157
1583837304270109891 68.32 0.10772566402
1583837304370141029 69.53 0.10766696075
1583837304470082998 69.89 0.107575865373
1583837304570251941 70.25 0.107496553448
1583837304670552968 70.64 0.107418601638
1583837304770236968 71.41 0.107324407589
1583837304870471954 72.11 0.107271941785
1583837304970113039 73.21 0.10716267646
1583837305070553064 74.16 0.107098088745
1583837305170752048 74.1 0.107019128679
1583837305270584106 75.07 0.106967243034
1583837305370595932 75.44 0.106873185156
1583837305470948934 76.51 0.10679224259
1583837305570636987 77.58 0.106706257864
1583837305670917034 78.96 0.106629113527
1583837305770585060 79.43 0.106555662836
1583837305871014118 80.04 0.106472424902
1583837305970658063 81.0 0.106396972698
1583837306070986986 83.01 0.106329328497
1583837306170967102 84.04 0.106216634036
1583837306271051883 84.07 0.106176283606
1583837306370959997 84.62 0.106086264304
1583837306470953941 84.87 0.106010348526
1583837306570966005 84.31 0.105922237832
1583837306671462059 85.03 0.105862131952
1583837306770967960 86.0 0.10576971184
1583837306871413946 87.69 0.105696076652
1583837306971044063 87.81 0.105630364525
1583837307071412086 89.69 0.105520855434
1583837307171389102 90.64 0.105457114685
1583837307271464109 91.66 0.105391556524
1583837307371440887 93.55 0.10528721242
1583837307471880912 92.46 0.105235439182
1583837307571546077 93.95 0.105138447704
1583837307671967029 96.42 0.105068030298
1583837307771488904 96.56 0.104995645072
1583837307871905088 96.88 0.104921133307
1583837307971937894 96.52 0.104845657732
1583837308071969985 97.69 0.104771306791
1583837308171984910 99.35 0.10467915172
1583837308272393941 100.7 0.104590518853
1583837308372030973 99.85 0.104528149206
1583837308472512960 101.02 0.104447650923
1583837308572494029 102.16 0.104373535097
1583837308672338008 103.25 0.104280410825
1583837308772478103 105.77 0.104219388746
1583837308872404098 107.81 0.104128201744
1583837308972343921 109.55 0.104061215139
1583837309072489976 112.39 0.103970869895
1583837309172441005 114.6 0.103922808542
1583837309272811889 112.11 0.103841070462
1583837309372442007 113.42 0.10375429509
1583837309472764015 116.42 0.103732798906
1583837309572791099 120.93 0.103719845983
1583837309672760009 124.87 0.103720378538
