0.000000000 0.135437011719 0.0 0.129089355469 0.0 -0.0739409019081 -0.0
0.035151004 0.109588623047 0.0 0.207244873047 0.0 -0.0970207002014 -0.0
0.059457063 0.12865447998 0.0 0.203704833984 0.0 -0.0787119671203 -0.0
0.103096008 0.17276763916 0.0 0.205627441406 0.0 0.113852313786 -0.0
0.141243934 0.137237548828 0.0 0.203002929688 0.0 0.0812377496484 -0.0
0.181106090 0.207214355469 0.0 0.210205078125 0.0 0.0916735209558 -0.0
0.220922946 0.152885437012 0.0 0.207305908203 0.0 0.0960714604562 -0.0
0.261100053 0.150604248047 0.0 0.151397705078 0.0 -0.0784863571453 -0.0
0.295272111 0.147827148438 0.0 0.196105957031 0.0 -0.0747240963716 -0.0
0.297951936 0.151275634766 0.0 0.232604980469 0.0 -0.0827601420643 -0.0
0.317934989 0.155586242676 0.0 0.204376220703 0.0 0.0928887675217 -0.0
0.359699010 0.160400390625 0.0 0.203887939453 0.0 0.0882494467976 -0.0
0.396670103 0.100952148438 0.0 0.225402832031 0.0 -0.0930121863361 -0.0
0.437816143 0.185943603516 0.0 0.216003417969 0.0 0.074394319371 -0.0
0.476999998 0.104461669922 0.0 0.206756591797 0.0 -0.0993887268772 -0.0
0.518192052 0.0915832519531 0.0 0.188568115234 0.0 -0.0731792619173 -0.0
0.555326938 0.147827148438 0.0 0.214233398438 0.0 -0.0859623524647 -0.0
0.557625055 0.157409667969 0.0 0.177062988281 0.0 -0.0774576771173 -0.0
0.599291086 0.148345947266 0.0 0.215515136719 0.0 0.0634695820444 -0.0
0.621665000 0.154754638672 0.0 0.213623046875 0.0 -0.0925480668167 -0.0
0.660953044 0.114440917969 0.0 0.1884765625 0.0 -0.0820279467859 -0.0
0.704506158 0.143463134766 0.0 0.213470458984 0.0 -0.084651220545 -0.0
0.740831136 0.163856506348 0.0 0.161682128906 0.0 -0.0692280815781 -0.0
0.781208038 0.151702880859 0.0 0.157165527344 0.0 -0.0851010050891 -0.0
0.823713064 0.0999145507812 0.0 0.182403564453 0.0 0.0611485987702 -0.0
