0.016770124 -0.270141601562 -0.0 0.319198608398 -0.0 -0.121826986586 0.0
0.054330110 -0.254364013672 -0.0 0.392761230469 -0.0 0.097834164606 0.0
0.093906164 -0.315551757812 -0.0 0.400543212891 -0.0 -0.0984198177899 0.0
0.133847951 -0.304321289062 -0.0 0.401214599609 -0.0 -0.0964366104421 -0.0
0.173967123 -0.261383056641 -0.0 0.399078369141 -0.0 -0.0966669663787 0.0
0.211997985 -0.30419921875 -0.0 0.397796630859 -0.0 -0.111675394047 0.0
0.215228080 -0.300720214844 -0.0 0.406188964844 -0.0 -0.107161833745 0.0
0.279402017 -0.122467041016 -0.0 0.388549804688 -0.0 -0.0567489224511 0.0
0.318257093 -0.281433105469 -0.0 0.314804077148 -0.0 -0.109528810276 0.0
0.354089021 -0.318786621094 -0.0 0.383666992188 -0.0 -0.0645993544321 0.0
0.393687963 -0.244262695312 -0.0 0.402313232422 -0.0 -0.0596940502258 0.0
0.449564933 -0.134002685547 -0.0 0.38671875 -0.0 -0.0798227049676 -0.0
0.489274978 -0.27978515625 -0.0 0.396606445312 -0.0 -0.0856734993801 0.0
0.528849124 -0.337310791016 -0.0 0.398864746094 -0.0 -0.0598722025419 0.0
0.569019079 -0.255157470703 -0.0 0.398376464844 -0.0 -0.0682049722876 0.0
0.615002155 -0.262268066406 -0.0 0.349792480469 -0.0 -0.0607288068584 0.0
0.653490066 -0.314025878906 -0.0 0.399841308594 -0.0 -0.105584336383 -0.0
0.715281009 -0.264526367188 -0.0 0.327743530273 -0.0 -0.103399975777 0.0
0.754034042 -0.247253417969 -0.0 0.397979736328 -0.0 -0.0858078840821 0.0
0.794824123 -0.232818603516 -0.0 0.383163452148 -0.0 -0.101730201955 -0.0
0.833364963 -0.251586914062 -0.0 0.376739501953 -0.0 -0.0951856025628 0.0
0.876644134 -0.238830566406 -0.0 0.393127441406 -0.0 -0.0651963526707 0.0
0.912829160 -0.319274902344 -0.0 0.40478515625 -0.0 -0.0772798570937 0.0
0.915683984 -0.320983886719 -0.0 0.355346679688 -0.0 -0.109793343289 0.0
0.955561161 -0.306213378906 -0.0 0.406829833984 -0.0 -0.0985935978724 0.0
0.986222982 -0.313659667969 -0.0 0.384796142578 -0.0 -0.0752682093664 0.0
1.028551101 -0.272308349609 -0.0 0.395935058594 -0.0 -0.0540312500238 0.0
1.065346002 -0.268951416016 -0.0 0.353942871094 -0.0 -0.059720294713 0.0
1.117486000 -0.309814453125 -0.0 0.407073974609 -0.0 -0.127991102057 0.0
1.163808107 -0.110198974609 -0.0 0.393859863281 -0.0 -0.0580090015761 0.0
1.196715116 -0.228332519531 -0.0 0.257843017578 -0.0 -0.0760354521884 0.0
1.248809099 -0.313354492188 -0.0 0.40576171875 -0.0 -0.102442196311 0.0
1.317909956 -0.240264892578 -0.0 0.386108398438 -0.0 -0.0968334326654 0.0
1.383752107 -0.209808349609 -0.0 0.389404296875 -0.0 -0.0557543122609 0.0
1.447312116 -0.3310546875 -0.0 0.39892578125 -0.0 -0.135198677201 0.0
1.488867998 -0.293762207031 -0.0 0.380157470703 -0.0 -0.107752850309 0.0
1.531092166 -0.235290527344 -0.0 0.390625 -0.0 -0.0564395696765 0.0
1.584325075 -0.305603027344 -0.0 0.398101806641 -0.0 -0.0910528178726 0.0
1.656204938 -0.11865234375 -0.0 0.355316162109 -0.0 -0.0756261326439 0.0
1.717478036 -0.312194824219 -0.0 0.385177612305 -0.0 -0.0994169055484 0.0
1.769019126 -0.118988037109 -0.0 0.384963989258 -0.0 -0.0607291466423 0.0
1.800292015 -0.147216796875 -0.0 0.348358154297 -0.0 -0.0878984367674 -0.0
1.836953163 -0.250823974609 -0.0 0.43896484375 -0.0 -0.161816847724 -0.0
1.878509044 -0.323669433594 -0.0 0.391723632812 -0.0 -0.0961681688737 0.0
1.919695138 -0.123840332031 -0.0 0.408432006836 -0.0 -0.0623267930625 0.0
1.960052013 -0.209442138672 -0.0 0.385894775391 -0.0 -0.0571072160058 0.0
2.021588087 -0.340545654297 -0.0 0.381408691406 -0.0 -0.156297266255 0.0
2.089274168 -0.269317626953 -0.0 0.39501953125 -0.0 -0.0649667369559 0.0
2.154155969 -0.240631103516 -0.0 0.395629882812 -0.0 -0.0919105583935 0.0
2.195650100 -0.260101318359 -0.0 0.392486572266 -0.0 -0.0855377052977 0.0
2.233572959 -0.245178222656 -0.0 0.399353027344 -0.0 -0.0596487003944 0.0
2.274754047 -0.267700195312 -0.0 0.383483886719 -0.0 -0.0844472711839 0.0
2.312924146 -0.309814453125 -0.0 0.328460693359 -0.0 -0.0987239093289 -0.0
2.358365058 -0.348541259766 -0.0 0.393737792969 -0.0 -0.129163927846 0.0
2.399749994 -0.242584228516 -0.0 0.398712158203 -0.0 0.101744895192 0.0
2.436980009 -0.28515625 -0.0 0.292541503906 -0.0 -0.124817792616 0.0
2.479367971 -0.115936279297 -0.0 0.347595214844 -0.0 -0.0574294631644 -0.0
