0.712861 10.130000
0.812886 7.220000
0.912850 4.570000
1.012890 5.870000
1.112848 11.470000
1.212855 18.830000
1.312848 19.400000
1.413266 15.820000
1.513298 13.200000
1.613317 11.330000
1.713274 10.570000
1.813316 13.140000
1.913316 15.670000
2.013289 17.670000
2.113271 22.660000
2.213321 26.650000
2.313740 25.200000
2.413773 21.980000
2.513774 19.950000
2.613783 19.610000
2.713739 20.790000
2.813760 23.030000
2.913774 23.080000
3.013787 24.960000
3.113786 31.950000
3.213754 37.210000
3.313773 37.580000
3.413799 33.560000
3.514158 30.290000
3.614233 29.430000
3.714209 30.480000
3.814212 33.790000
3.914211 38.700000
4.014191 41.920000
4.114170 42.190000
4.214228 41.740000
4.314712 41.070000
4.414656 40.420000
4.514672 40.010000
4.614624 40.320000
4.714677 41.060000
4.814650 42.090000
4.914643 43.850000
5.014698 45.300000
5.114637 45.710000
5.215086 45.670000
5.315129 43.970000
5.415083 39.250000
5.515073 37.000000
5.615128 37.560000
5.715069 41.560000
5.815104 44.180000
5.915390 45.150000
6.015512 45.060000
6.115471 42.510000
6.215511 36.190000
6.315551 32.140000
6.415553 29.610000
6.515598 28.690000
6.615591 27.680000
