0.000000 0.164132
0.040042 0.157779
0.080370 0.211215
0.118299 0.242626
0.156832 0.215083
0.204553 0.147767
0.244632 0.140565
0.283141 0.113357
0.321757 0.110253
0.360276 0.099377
0.397052 0.084656
0.444496 0.081995
0.481239 0.083301
0.518224 0.095449
0.558609 0.084236
0.598799 0.113373
0.639653 0.133072
0.677482 0.138772
0.726213 0.200450
0.763813 0.189428
0.801378 0.206677
0.849868 0.237971
0.887432 0.231708
0.925462 0.271073
0.964789 0.293341
1.001926 0.270177
1.039050 0.297821
1.085534 0.223940
1.125748 0.269456
1.162776 0.232277
1.200771 0.241425
1.250307 0.219462
1.289196 0.241198
1.328532 0.264319
1.366241 0.284212
1.404013 0.238137
1.453915 0.169105
1.494653 0.191296
1.534661 0.184949
1.574786 0.134614
1.613002 0.176678
1.649602 0.183071
1.686206 0.184042
1.723838 0.250523
1.774931 0.299113
1.814984 0.298271
1.851098 0.287058
1.887709 0.286250
1.924945 0.302717
1.972674 0.341494
2.010177 0.345304
2.059149 0.372484
2.096376 0.362991
2.136485 0.364563
2.175554 0.395809
2.213074 0.363270
2.249528 0.325492
2.286279 0.323701
2.332836 0.183333
2.368959 0.243009
2.405979 0.236053
2.452736 0.161993
2.488908 0.168186
2.528200 0.225830
2.578847 0.293874
2.615532 0.384004
2.652438 0.463941
2.698969 0.497818
2.735328 0.518811
2.773369 0.577099
2.822634 0.448209
2.859731 0.469815
2.897117 0.425384
2.933123 0.457370
2.970253 0.420951
3.017895 0.403611
3.056899 0.395235
3.093980 0.330957
3.131701 0.285077
3.178676 0.287129
3.214820 0.248448
3.251376 0.269207
3.298075 0.363241
3.334551 0.413850
3.380641 0.335314
3.417146 0.374019
3.457223 0.386316
3.503793 0.438039
3.541082 0.424549
3.579686 0.523749
3.616020 0.528946
3.662729 0.523510
3.699489 0.570444
3.736578 0.591986
3.783383 0.580853
3.822069 0.513887
3.859461 0.514139
3.897113 0.470560
3.946195 0.501218
3.983686 0.476449
4.021218 0.467860
4.070873 0.480150
4.111248 0.461234
4.149489 0.434180
4.186738 0.436101
4.225589 0.458589
4.266210 0.476676
4.304166 0.495408
4.342863 0.481111
4.379079 0.439502
4.430596 0.478909
4.470453 0.518558
4.509806 0.536916
4.550049 0.546438
4.587506 0.699697
4.624832 0.711133
4.672315 0.711793
4.712645 0.765131
4.751005 0.729289
4.789277 0.794161
4.829607 0.733720
4.868635 0.666418
4.905825 0.659470
4.945354 0.637074
4.982652 0.650909
5.033414 0.610397
5.071255 0.624335
5.107977 0.578798
5.146353 0.586327
5.183199 0.584138
5.235405 0.634077
5.275792 0.596670
5.316015 0.668128
5.349169 0.702474
5.387019 0.735542
5.438088 0.777195
5.476577 0.767671
5.514228 0.761232
5.555244 0.785710
5.593260 0.811722
5.633246 0.788064
5.670884 0.818055
5.708317 0.802151
5.759420 0.778966
5.786494 0.789311
5.834147 0.792875
5.873677 0.774324
5.912647 0.762482
5.954867 0.756104
5.993334 0.713105
6.042365 0.727929
6.080553 0.702839
6.117409 0.724042
6.155486 0.737417
6.194318 0.734127
6.234484 0.731517
6.271903 0.750501
6.319138 0.781495
6.358839 0.790683
6.395479 0.798213
6.434046 0.841539
6.473619 0.857557
6.511609 0.873073
6.561027 0.882000
6.598693 0.833839
6.637523 0.859641
6.674916 0.844609
6.721870 1.019027
6.763226 0.933453
6.800096 0.851987
6.842029 0.756743
6.880447 0.710639
6.918825 0.713747
6.959039 0.685536
6.996212 0.710595
7.044295 0.707133
7.084044 0.710520
7.121460 0.756236
7.160995 0.802985
7.197098 0.800064
7.247757 0.789772
7.288905 0.803349
7.327525 0.825395
7.364932 0.887071
7.404499 0.818100
7.444178 0.852908
7.481870 0.871212
7.518471 0.853890
7.569763 0.957401
7.610410 0.758917
7.648920 0.714958
7.687269 0.703647
7.725757 0.641401
7.764067 0.720880
7.801089 0.607332
7.848457 0.620588
7.884495 0.616581
7.930963 0.621163
7.968063 0.593723
8.006920 0.601444
8.043758 0.581284
8.092959 0.592939
8.131173 0.599329
8.167276 0.571841
8.204468 0.525777
8.250693 0.568707
8.289019 0.572088
8.327084 0.556480
8.363483 0.476891
8.413702 0.468808
8.453467 0.459869
8.492731 0.493976
8.530056 0.299587
8.566505 0.366206
8.615025 0.368998
8.652111 0.314364
8.690031 0.335429
8.736645 0.393195
8.774061 0.403457
8.812543 0.406304
8.852616 0.351972
8.891151 0.405822
8.928746 0.420930
8.980486 0.470325
9.010925 0.424172
9.050391 0.363803
9.089384 0.248724
9.137609 0.280125
9.174866 0.262339
9.212885 0.226842
9.259582 0.210606
9.296636 0.153149
9.332827 0.185079
9.379320 0.185105
9.415173 0.191351
9.451874 0.232318
9.498129 0.337942
9.534140 0.340162
9.580542 0.402635
9.618166 0.441669
9.657125 0.444701
9.703080 0.215782
9.730629 0.118156
9.777940 0.090584
9.815985 0.080704
9.852281 0.065983
9.899447 0.061460
9.935335 0.113221
9.981342 0.080520
10.017695 0.079800
10.056748 0.079093
10.105755 0.094687
10.143839 0.127998
10.180971 0.124393
10.217551 0.101187
10.254336 0.161070
10.304781 0.183786
10.344750 0.138804
10.384439 0.099614
10.421880 0.084116
10.459258 0.083849
10.496457 0.067346
10.543875 0.080233
10.580621 0.081701
10.628258 0.076892
10.665039 0.061784
10.700892 0.068903
