1708057651.67 0.295156846157
1708057651.7 0.29922413047
1708057651.73 0.290481106194
1708057651.77 0.283940528852
1708057651.8 0.28958986348
1708057651.83 0.256360418832
1708057651.87 0.305848260581
1708057651.9 0.239899080218
1708057651.93 0.289815929226
1708057651.97 0.27276390887
1708057652.0 0.254057891194
1708057652.03 0.27092165945
1708057652.07 0.241976306542
1708057652.1 0.290046060835
1708057652.13 0.241337425667
1708057652.17 0.282081089692
1708057652.2 0.26563047739
1708057652.23 0.268961796187
1708057652.27 0.266916629192
1708057652.3 0.222404004551
1708057652.33 0.254741348316
1708057652.37 0.222656362279
1708057652.4 0.239648227935
1708057652.44 0.2272466274
1708057652.47 0.243348947518
1708057652.5 0.233733847152
1708057652.54 0.233449094068
1708057652.57 0.230714369743
1708057652.6 0.222922844195
1708057652.64 0.221718126965
1708057652.67 0.236016245204
1708057652.7 0.230162768939
1708057652.74 0.236527089349
1708057652.77 0.233247576194
1708057652.8 0.221813232844
1708057652.84 0.222024525244
1708057652.87 0.207946452745
1708057652.9 0.223788638836
1708057652.94 0.21036175962
1708057652.97 0.232317696034
1708057653.0 0.230253919541
1708057653.04 0.209164299617
1708057653.07 0.229940470989
1708057653.1 0.211715746106
1708057653.14 0.188344731011
1708057653.17 0.208725551504
1708057653.2 0.195585694533
1708057653.24 0.226232397404
1708057653.27 0.199535025773
1708057653.3 0.2236433477
1708057653.34 0.19645729567
1708057653.37 0.209031034468
1708057653.4 0.190435079228
1708057653.44 0.175556698814
1708057653.47 0.203302037755
1708057653.5 0.197220915827
1708057653.54 0.211093584067
1708057653.57 0.16612089882
1708057653.6 0.207712616562
1708057653.64 0.189049869802
1708057653.67 0.189291645547
1708057653.7 0.186435108717
1708057653.74 0.160856838712
1708057653.77 0.181535989001
1708057653.8 0.150608990212
1708057653.84 0.173200132227
1708057653.87 0.163933829465
1708057653.9 0.180341521854
1708057653.94 0.192528554305
1708057653.97 0.169077271436
1708057654.0 0.185270904221
1708057654.04 0.15363972595
1708057654.07 0.157216450738
1708057654.1 0.151150244828
1708057654.14 0.171520923472
1708057654.17 0.163688782742
1708057654.2 0.157250787675
1708057654.24 0.164689010135
1708057654.27 0.156866354101
1708057654.3 0.164159211417
1708057654.34 0.153303740392
1708057654.37 0.160123957275
1708057654.4 0.137605917161
1708057654.44 0.140020914183
1708057654.47 0.152600237914
1708057654.5 0.135830788683
1708057654.54 0.147375291524
1708057654.57 0.153493982091
1708057654.6 0.143816413836
1708057654.64 0.127355331243
1708057654.67 0.141397381891
1708057654.7 0.143139187099
1708057654.74 0.134304849626
1708057654.77 0.136162856146
1708057654.8 0.134945392647
1708057654.84 0.129054792477
1708057654.87 0.132333983436
1708057654.9 0.134210573386
1708057654.94 0.116856816805
1708057654.97 0.134196340062
