0.331443 -0.331443
0.0288707 -0.0288707
0.306007 -0.306007
0.608 -0.608
0.0362803 -0.0362803
0.226298 -0.226298
0.0563878 -0.0563878
0.917174 -0.917174
0.0170231 -0.0170231
0.0186339 -0.0186339
0.140365 -0.140365
0.0112114 -0.0112114
0.497247 -0.497247
0.358845 -0.358845
0.365207 -0.365207
0.491954 -0.491954
0.0173618 -0.0173618
0.417057 -0.417057
0.645316 -0.645316
0.474188 -0.474188
0.0161983 -0.0161983
0.720226 -0.720226
0.733495 -0.733495
0.105292 -0.105292
0.335464 -0.335464
0.26912 -0.26912
0.0389662 -0.0389662
0.312466 -0.312466
0.196142 -0.196142
0.493451 -0.493451
0.463844 -0.463844
0.0336625 -0.0336625
0.786614 -0.786614
0.187542 -0.187542
0.778242 -0.778242
0.538265 -0.538265
0.770026 -0.770026
0.0778221 -0.0778221
0.17615 -0.17615
0.915494 -0.915494
0.635527 -0.635527
0.2976 -0.2976
0.47179 -0.47179
0.317842 -0.317842
0.701404 -0.701404
0.417747 -0.417747
0.952042 -0.952042
0.21795 -0.21795
0.0563664 -0.0563664
0.0203836 -0.0203836
0.195303 -0.195303
0.0987471 -0.0987471
0.00510524 -0.00510524
0.234518 -0.234518
0.141304 -0.141304
0.898137 -0.898137
0.141393 -0.141393
0.226186 -0.226186
0.536925 -0.536925
0.211194 -0.211194
0.481337 -0.481337
0.0168321 -0.0168321
0.0835768 -0.0835768
0.0197764 -0.0197764
0.0765625 -0.0765625
0.0918298 -0.0918298
0.813118 -0.813118
0.321912 -0.321912
0.0356302 -0.0356302
0.441309 -0.441309
0.322413 -0.322413
0.052179 -0.052179
0.202181 -0.202181
0.601693 -0.601693
0.747972 -0.747972
0.293746 -0.293746
0.182356 -0.182356
0.0359474 -0.0359474
0.847811 -0.847811
0.53291 -0.53291
0.0483627 -0.0483627
0.268077 -0.268077
0.0139313 -0.0139313
0.921802 -0.921802
0.00518392 -0.00518392
0.382103 -0.382103
0.174963 -0.174963
0.370146 -0.370146
0.908332 -0.908332
0.0948553 -0.0948553
0.0755458 -0.0755458
0.101228 -0.101228
0.809725 -0.809725
0.733237 -0.733237
0.0670151 -0.0670151
0.0706706 -0.0706706
0.0360501 -0.0360501
0.179276 -0.179276
0.156812 -0.156812
0.675075 -0.675075
0.950761 -0.950761
0.800411 -0.800411
0.0385498 -0.0385498
0.477262 -0.477262
0.197952 -0.197952
0.19507 -0.19507
0.081714 -0.081714
0.038996 -0.038996
0.970368 -0.970368
0.569724 -0.569724
0.0763803 -0.0763803
0.101905 -0.101905
0.251931 -0.251931
0.383706 -0.383706
0.0754411 -0.0754411
0.0404273 -0.0404273
0.0909172 -0.0909172
0.340921 -0.340921
0.0665346 -0.0665346
0.085436 -0.085436
0.777893 -0.777893
0.494788 -0.494788
0.250617 -0.250617
0.0433761 -0.0433761
0.00438544 -0.00438544
0.0217263 -0.0217263
0.136295 -0.136295
0.17074 -0.17074
0.0922305 -0.0922305
0.010334 -0.010334
0.223484 -0.223484
0.973575 -0.973575
0.0267233 -0.0267233
0.2785 -0.2785
0.0291391 -0.0291391
0.116039 -0.116039
0.0315714 -0.0315714
0.0996193 -0.0996193
0.384524 -0.384524
0.030928 -0.030928
0.777577 -0.777577
0.0220982 -0.0220982
0.132136 -0.132136
0.602262 -0.602262
0.0548473 -0.0548473
0.658335 -0.658335
0.285102 -0.285102
0.136812 -0.136812
0.850334 -0.850334
0.021438 -0.021438
0.0575602 -0.0575602
0.563173 -0.563173
0.514358 -0.514358
0.307445 -0.307445
0.274052 -0.274052
0.0968657 -0.0968657
0.138808 -0.138808
0.0131794 -0.0131794
0.573582 -0.573582
0.0374307 -0.0374307
0.303443 -0.303443
0.33035 -0.33035
0.0736407 -0.0736407
0.32951 -0.32951
0.227531 -0.227531
0.215219 -0.215219
0.143405 -0.143405
0.793215 -0.793215
0.0234899 -0.0234899
0.190027 -0.190027
0.349446 -0.349446
0.0253122 -0.0253122
0.0847278 -0.0847278
0.557592 -0.557592
0.302774 -0.302774
0.604368 -0.604368
0.982733 -0.982733
0.119244 -0.119244
0.107272 -0.107272
0.348689 -0.348689
0.015615 -0.015615
0.335737 -0.335737
0.887609 -0.887609
0.0156371 -0.0156371
0.0270782 -0.0270782
0.0449902 -0.0449902
0.233603 -0.233603
0.136546 -0.136546
0.00947573 -0.00947573
0.0186527 -0.0186527
0.0617538 -0.0617538
0.514796 -0.514796
0.0520436 -0.0520436
0.0162151 -0.0162151
0.235753 -0.235753
0.246068 -0.246068
0.0180137 -0.0180137
0.113883 -0.113883
0.488449 -0.488449
0.833057 -0.833057
0.199718 -0.199718
0.206209 -0.206209
0.175642 -0.175642
0.357331 -0.357331
0.0199232 -0.0199232
0.227819 -0.227819
0.0186299 -0.0186299
0.0359111 -0.0359111
0.0328971 -0.0328971
0.338349 -0.338349
0.0495003 -0.0495003
0.31333 -0.31333
0.174659 -0.174659
0.0452284 -0.0452284
0.624043 -0.624043
0.038703 -0.038703
0.0322766 -0.0322766
0.0603043 -0.0603043
0.0278206 -0.0278206
0.0770406 -0.0770406
0.0536577 -0.0536577
0.302867 -0.302867
0.150637 -0.150637
0.242691 -0.242691
0.802483 -0.802483
0.217083 -0.217083
0.21208 -0.21208
0.656474 -0.656474
0.403005 -0.403005
0.213367 -0.213367
0.552784 -0.552784
0.00852353 -0.00852353
0.155959 -0.155959
0.0209492 -0.0209492
0.216579 -0.216579
0.630029 -0.630029
0.879269 -0.879269
0.314541 -0.314541
0.135655 -0.135655
0.270299 -0.270299
0.111898 -0.111898
0.129908 -0.129908
0.268526 -0.268526
0.436754 -0.436754
0.369568 -0.369568
0.187032 -0.187032
0.543667 -0.543667
0.703549 -0.703549
0.360433 -0.360433
0.0667896 -0.0667896
0.023623 -0.023623
0.0104674 -0.0104674
0.247415 -0.247415
0.774021 -0.774021
0.540878 -0.540878
0.0275863 -0.0275863
0.366809 -0.366809
0.955442 -0.955442
0.0401113 -0.0401113
0.253767 -0.253767
0.236009 -0.236009
0.0789378 -0.0789378
0.332673 -0.332673
0.0698291 -0.0698291
0.0566855 -0.0566855
0.0581993 -0.0581993
0.637623 -0.637623
0.112328 -0.112328
