time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.703270,-0.0371990340637,1.04732538173,-3.03459749017,-0.0510048611389,-2.83479649277,0.119650501318,3.04878681244,100.0,-1.21222831624,1.04579140095,1.02738363151,0.684538925812,-2.32589836697,-0.342077715308,-1.23332055205,0.0
0.713269,-0.0364320436707,1.04694188654,-3.03459749017,-0.0506213659424,-2.83441299758,0.120033996515,3.04917030764,100.0,-1.21184482104,1.04502441055,1.02776712671,0.684922421008,-2.32666535737,-0.341694220111,-1.23293705685,0.0
0.723266,-0.0371990340637,1.04655839134,-3.03498098536,-0.0506213659424,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21222831624,1.04502441055,1.02700013632,0.684538925812,-2.32628186217,-0.341694220111,-1.23370404725,0.0
0.733270,-0.0375825292603,1.04617489614,-3.03459749017,-0.0506213659424,-2.83517998797,0.120033996515,3.04878681244,100.0,-1.21222831624,1.04579140095,1.02738363151,0.684538925812,-2.32628186217,-0.342461210504,-1.23293705685,0.0
0.743280,-0.0375825292603,1.04732538173,-3.03498098536,-0.0506213659424,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21261181144,1.04502441055,1.02776712671,0.684538925812,-2.32743234776,-0.342077715308,-1.23332055205,0.0
0.753339,-0.0368155388672,1.04770887693,-3.03498098536,-0.0510048611389,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21299530663,1.04540790575,1.02738363151,0.684538925812,-2.32666535737,-0.342077715308,-1.23255356166,0.0
0.763272,-0.0371990340637,1.04694188654,-3.03459749017,-0.0506213659424,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04502441055,1.02738363151,0.685305916205,-2.32666535737,-0.341694220111,-1.23293705685,0.0
0.773271,-0.0364320436707,1.04617489614,-3.03498098536,-0.0506213659424,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21337880183,1.04464091536,1.02738363151,0.685305916205,-2.32666535737,-0.341694220111,-1.23293705685,0.0
0.783325,-0.0368155388672,1.04655839134,-3.03421399497,-0.0513883563354,-2.83517998797,0.119267006122,3.04878681244,100.0,-1.21222831624,1.04502441055,1.02738363151,0.684922421008,-2.32589836697,-0.342077715308,-1.23332055205,0.0
0.793340,-0.0368155388672,1.04655839134,-3.03536448056,-0.0506213659424,-2.83479649277,0.118883510925,3.04878681244,100.0,-1.21261181144,1.04540790575,1.02661664112,0.685305916205,-2.32628186217,-0.343611696094,-1.23293705685,0.0
0.803323,-0.0364320436707,1.04694188654,-3.03421399497,-0.0506213659424,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21261181144,1.04579140095,1.02738363151,0.686072906598,-2.32666535737,-0.342844705701,-1.23332055205,0.0
0.813269,-0.0364320436707,1.04655839134,-3.03498098536,-0.0506213659424,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21299530663,1.04540790575,1.02661664112,0.685689411401,-2.32666535737,-0.342461210504,-1.23370404725,0.0
0.823269,-0.0368155388672,1.04694188654,-3.03459749017,-0.0502378707458,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21261181144,1.04464091536,1.02738363151,0.685305916205,-2.32589836697,-0.342844705701,-1.23332055205,0.0
0.833271,-0.0364320436707,1.04694188654,-3.03498098536,-0.0510048611389,-2.83517998797,0.119267006122,3.04993729803,100.0,-1.21261181144,1.04502441055,1.02738363151,0.685689411401,-2.32666535737,-0.342844705701,-1.23332055205,0.0
0.843269,-0.0371990340637,1.04655839134,-3.03459749017,-0.0502378707458,-2.83441299758,0.119650501318,3.04955380283,100.0,-1.21261181144,1.04540790575,1.02700013632,0.686072906598,-2.32628186217,-0.343611696094,-1.23332055205,0.0
0.853271,-0.0368155388672,1.04655839134,-3.03498098536,-0.0502378707458,-2.83517998797,0.120033996515,3.04917030764,100.0,-1.21222831624,1.04579140095,1.02738363151,0.686839896991,-2.32666535737,-0.342844705701,-1.23293705685,0.0
0.863342,-0.0364320436707,1.04732538173,-3.03421399497,-0.0506213659424,-2.83517998797,0.119267006122,3.04955380283,100.0,-1.21261181144,1.04502441055,1.02776712671,0.686072906598,-2.32666535737,-0.34399519129,-1.23332055205,0.0
0.873351,-0.0368155388672,1.04655839134,-3.03459749017,-0.0498543755493,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21299530663,1.04540790575,1.02700013632,0.686456401794,-2.32704885256,-0.343611696094,-1.23332055205,0.0
0.883275,-0.0375825292603,1.04694188654,-3.03459749017,-0.0506213659424,-2.83517998797,0.118883510925,3.04917030764,100.0,-1.21261181144,1.04540790575,1.02700013632,0.686072906598,-2.32704885256,-0.342844705701,-1.23255356166,0.0
0.893266,-0.0375825292603,1.04655839134,-3.03459749017,-0.0502378707458,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21222831624,1.04579140095,1.02776712671,0.685689411401,-2.32704885256,-0.343611696094,-1.23370404725,0.0
0.903301,-0.0368155388672,1.04655839134,-3.03459749017,-0.0506213659424,-2.83441299758,0.119267006122,3.04878681244,100.0,-1.21261181144,1.04540790575,1.02776712671,0.685689411401,-2.32704885256,-0.344378686487,-1.23370404725,0.0
0.913271,-0.0360485484741,1.04617489614,-3.03459749017,-0.0506213659424,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21299530663,1.04655839134,1.02776712671,0.686072906598,-2.32666535737,-0.342844705701,-1.23332055205,0.0
0.923330,-0.0371990340637,1.04655839134,-3.03498098536,-0.0510048611389,-2.83441299758,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04617489614,1.02661664112,0.685689411401,-2.32704885256,-0.343611696094,-1.23370404725,0.0
0.933271,-0.0375825292603,1.04694188654,-3.03459749017,-0.0506213659424,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04655839134,1.02700013632,0.685689411401,-2.32743234776,-0.342461210504,-1.23332055205,0.0
0.943277,-0.0371990340637,1.04732538173,-3.03459749017,-0.0510048611389,-2.83479649277,0.118883510925,3.04955380283,100.0,-1.21299530663,1.04655839134,1.02700013632,0.684922421008,-2.32666535737,-0.342844705701,-1.23408754244,0.0
0.953273,-0.0364320436707,1.04617489614,-3.03459749017,-0.0510048611389,-2.83517998797,0.119650501318,3.04917030764,100.0,-1.21222831624,1.04579140095,1.02700013632,0.685689411401,-2.32666535737,-0.343611696094,-1.23370404725,0.0
0.963270,-0.0356650532776,1.04732538173,-3.03459749017,-0.0506213659424,-2.83479649277,0.120417491711,3.04917030764,100.0,-1.21337880183,1.04617489614,1.02700013632,0.684922421008,-2.32628186217,-0.34399519129,-1.23332055205,0.0
0.973272,-0.0371990340637,1.04579140095,-3.03498098536,-0.0510048611389,-2.83441299758,0.119650501318,3.04917030764,100.0,-1.21376229703,1.04655839134,1.02738363151,0.685689411401,-2.32628186217,-0.343611696094,-1.23332055205,0.0
0.983271,-0.0375825292603,1.04732538173,-3.03459749017,-0.0502378707458,-2.83517998797,0.120033996515,3.04917030764,100.0,-1.21261181144,1.04655839134,1.02700013632,0.685689411401,-2.32628186217,-0.34399519129,-1.23332055205,0.0
0.993326,-0.0364320436707,1.04694188654,-3.03498098536,-0.0502378707458,-2.83441299758,0.119267006122,3.04955380283,100.0,-1.21261181144,1.04579140095,1.02776712671,0.686072906598,-2.32628186217,-0.344762181683,-1.23332055205,0.0
1.003274,-0.0368155388672,1.04655839134,-3.03459749017,-0.0506213659424,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21299530663,1.04617489614,1.02738363151,0.686072906598,-2.32628186217,-0.344378686487,-1.23332055205,0.0
1.013267,-0.0368155388672,1.04694188654,-3.03498098536,-0.0510048611389,-2.83479649277,0.119650501318,3.04955380283,100.0,-1.21261181144,1.04617489614,1.02776712671,0.686456401794,-2.32704885256,-0.34514567688,-1.23332055205,0.0
1.023274,-0.0364320436707,1.04694188654,-3.03498098536,-0.0502378707458,-2.83441299758,0.119267006122,3.04955380283,100.0,-1.21222831624,1.04540790575,1.02776712671,0.686072906598,-2.32666535737,-0.345912667273,-1.23370404725,0.0
1.033272,-0.0375825292603,1.04655839134,-3.03459749017,-0.0502378707458,-2.83441299758,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04502441055,1.02776712671,0.686072906598,-2.32628186217,-0.34514567688,-1.23332055205,0.0
1.043270,-0.0368155388672,1.04655839134,-3.03421399497,-0.0506213659424,-2.83517998797,0.119650501318,3.04878681244,100.0,-1.21222831624,1.04540790575,1.02738363151,0.686456401794,-2.32628186217,-0.34514567688,-1.23370404725,0.0
1.053304,-0.0364320436707,1.04694188654,-3.03498098536,-0.0506213659424,-2.83402950238,0.119650501318,3.04878681244,100.0,-1.21261181144,1.04502441055,1.02815062191,0.687223392188,-2.32628186217,-0.346296162469,-1.23293705685,0.0
1.063339,-0.0364320436707,1.04694188654,-3.03459749017,-0.0502378707458,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21261181144,1.04464091536,1.02738363151,0.686839896991,-2.32628186217,-0.345912667273,-1.23293705685,0.0
1.073273,-0.0368155388672,1.04694188654,-3.03498098536,-0.0502378707458,-2.83479649277,0.120800986908,3.04955380283,100.0,-1.21222831624,1.04464091536,1.02738363151,0.687223392188,-2.32704885256,-0.346296162469,-1.23293705685,0.0
1.083271,-0.0375825292603,1.04655839134,-3.03459749017,-0.0502378707458,-2.83441299758,0.119650501318,3.04955380283,100.0,-1.21222831624,1.04425742016,1.02815062191,0.686839896991,-2.32666535737,-0.345912667273,-1.23332055205,0.0
1.093269,-0.0364320436707,1.04617489614,-3.03459749017,-0.0506213659424,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21184482104,1.04464091536,1.02776712671,0.687606887384,-2.32666535737,-0.345912667273,-1.23293705685,0.0
1.103298,-0.0368155388672,1.04732538173,-3.03459749017,-0.0498543755493,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04502441055,1.02815062191,0.687606887384,-2.32589836697,-0.346679657666,-1.23293705685,0.0
1.113325,-0.0364320436707,1.04694188654,-3.03459749017,-0.0502378707458,-2.83479649277,0.120417491711,3.04955380283,100.0,-1.21069433546,1.04464091536,1.0285341171,0.687606887384,-2.32628186217,-0.346296162469,-1.23370404725,0.0
1.123275,-0.0368155388672,1.04617489614,-3.03459749017,-0.0506213659424,-2.83441299758,0.119650501318,3.04878681244,100.0,-1.21184482104,1.04387392496,1.02738363151,0.687606887384,-2.32666535737,-0.346679657666,-1.23293705685,0.0
1.133296,-0.0368155388672,1.04655839134,-3.03498098536,-0.0506213659424,-2.83479649277,0.119650501318,3.04878681244,100.0,-1.21222831624,1.04464091536,1.02738363151,0.687990382581,-2.32589836697,-0.346679657666,-1.23332055205,0.0
1.143303,-0.0368155388672,1.04655839134,-3.03498098536,-0.0506213659424,-2.83441299758,0.119267006122,3.04917030764,100.0,-1.21299530663,1.04464091536,1.02738363151,0.687223392188,-2.32666535737,-0.346296162469,-1.23370404725,0.0
1.153301,-0.0368155388672,1.04655839134,-3.03536448056,-0.0506213659424,-2.83517998797,0.120033996515,3.04955380283,100.0,-1.21184482104,1.04387392496,1.02815062191,0.687606887384,-2.32628186217,-0.345912667273,-1.23332055205,0.0
1.163343,-0.0364320436707,1.04655839134,-3.03459749017,-0.0506213659424,-2.83517998797,0.120033996515,3.04917030764,100.0,-1.21222831624,1.04464091536,1.02776712671,0.687606887384,-2.32589836697,-0.346296162469,-1.23408754244,0.0
1.173330,-0.0360485484741,1.04655839134,-3.03498098536,-0.0506213659424,-2.83479649277,0.120417491711,3.04955380283,100.0,-1.21184482104,1.04387392496,1.02815062191,0.687606887384,-2.32589836697,-0.346296162469,-1.23370404725,0.0
1.183271,-0.0371990340637,1.04617489614,-3.03459749017,-0.0502378707458,-2.83517998797,0.119650501318,3.04917030764,100.0,-1.21222831624,1.04425742016,1.02738363151,0.686839896991,-2.32628186217,-0.345529172076,-1.23293705685,0.0
1.193341,-0.0371990340637,1.04694188654,-3.03421399497,-0.0510048611389,-2.83479649277,0.119267006122,3.04955380283,100.0,-1.21146132585,1.04387392496,1.02776712671,0.687223392188,-2.32589836697,-0.344762181683,-1.23332055205,0.0
1.203340,-0.0375825292603,1.04694188654,-3.03498098536,-0.0502378707458,-2.83517998797,0.119650501318,3.04878681244,100.0,-1.21146132585,1.04425742016,1.02738363151,0.686456401794,-2.32666535737,-0.34514567688,-1.23332055205,0.0
1.213329,-0.0364320436707,1.04694188654,-3.03459749017,-0.0506213659424,-2.83556348317,0.119267006122,3.04917030764,100.0,-1.21184482104,1.04425742016,1.02738363151,0.686839896991,-2.32666535737,-0.344762181683,-1.23332055205,0.0
1.223273,-0.0368155388672,1.04617489614,-3.03421399497,-0.0506213659424,-2.83479649277,0.119267006122,3.04878681244,100.0,-1.21222831624,1.04425742016,1.02776712671,0.686839896991,-2.32666535737,-0.344378686487,-1.23370404725,0.0
1.233312,-0.0368155388672,1.04694188654,-3.03421399497,-0.0510048611389,-2.83479649277,0.120417491711,3.04917030764,100.0,-1.21337880183,1.04464091536,1.02738363151,0.686072906598,-2.32628186217,-0.34399519129,-1.23293705685,0.0
1.243305,-0.0364320436707,1.04655839134,-3.03459749017,-0.0506213659424,-2.83556348317,0.119650501318,3.04878681244,100.0,-1.21222831624,1.04502441055,1.02776712671,0.686072906598,-2.32589836697,-0.34399519129,-1.23332055205,0.0
1.253310,-0.0368155388672,1.04655839134,-3.03498098536,-0.0506213659424,-2.83517998797,0.119650501318,3.04917030764,100.0,-1.21299530663,1.04464091536,1.02738363151,0.686072906598,-2.32589836697,-0.343611696094,-1.23370404725,0.0
1.263322,-0.0364320436707,1.04694188654,-3.03421399497,-0.0502378707458,-2.83517998797,0.119650501318,3.04878681244,100.0,-1.21299530663,1.04464091536,1.02738363151,0.685305916205,-2.32628186217,-0.342844705701,-1.23332055205,0.0
1.273276,-0.0371990340637,1.04694188654,-3.03498098536,-0.0510048611389,-2.83517998797,0.119650501318,3.04917030764,100.0,-1.21261181144,1.04349042977,1.02776712671,0.685305916205,-2.32551487178,-0.343611696094,-1.23332055205,0.0
1.283294,-0.0368155388672,1.04732538173,-3.03459749017,-0.0506213659424,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21261181144,1.04425742016,1.02738363151,0.685305916205,-2.32628186217,-0.342461210504,-1.23332055205,0.0
1.293297,-0.0368155388672,1.04655839134,-3.03498098536,-0.0506213659424,-2.83556348317,0.119650501318,3.04917030764,100.0,-1.21299530663,1.04464091536,1.02815062191,0.685689411401,-2.32589836697,-0.342461210504,-1.23293705685,0.0
1.303284,-0.0364320436707,1.04770887693,-3.03421399497,-0.0506213659424,-2.83441299758,0.119650501318,3.04878681244,100.0,-1.21261181144,1.04387392496,1.02815062191,0.684922421008,-2.32666535737,-0.343611696094,-1.23332055205,0.0
1.313313,-0.0371990340637,1.04617489614,-3.03498098536,-0.0502378707458,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21299530663,1.04272343937,1.02815062191,0.684922421008,-2.32589836697,-0.343611696094,-1.23332055205,0.0
1.323314,-0.0371990340637,1.04732538173,-3.03459749017,-0.0506213659424,-2.83441299758,0.120033996515,3.04878681244,100.0,-1.21261181144,1.04387392496,1.0285341171,0.684922421008,-2.32589836697,-0.343611696094,-1.23408754244,0.0
1.333301,-0.0371990340637,1.04732538173,-3.03459749017,-0.0506213659424,-2.83517998797,0.120033996515,3.04917030764,100.0,-1.21337880183,1.04310693457,1.0285341171,0.685305916205,-2.32666535737,-0.342844705701,-1.23293705685,0.0
1.343311,-0.0368155388672,1.04617489614,-3.03498098536,-0.0498543755493,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21261181144,1.04310693457,1.02776712671,0.685305916205,-2.32628186217,-0.34399519129,-1.23332055205,0.0
1.353297,-0.0368155388672,1.04694188654,-3.03421399497,-0.0502378707458,-2.83479649277,0.119650501318,3.04878681244,100.0,-1.21261181144,1.04272343937,1.0285341171,0.686072906598,-2.32704885256,-0.34399519129,-1.23370404725,0.0
1.363303,-0.0364320436707,1.04655839134,-3.03498098536,-0.0506213659424,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21299530663,1.04272343937,1.02776712671,0.685689411401,-2.32628186217,-0.344762181683,-1.23370404725,0.0
1.373331,-0.0375825292603,1.04617489614,-3.03459749017,-0.0510048611389,-2.83441299758,0.119650501318,3.04917030764,100.0,-1.21222831624,1.04272343937,1.02776712671,0.686456401794,-2.32666535737,-0.345529172076,-1.23332055205,0.0
1.383304,-0.0368155388672,1.04655839134,-3.03459749017,-0.0510048611389,-2.83556348317,0.120033996515,3.04955380283,100.0,-1.21299530663,1.04233994418,1.02815062191,0.686456401794,-2.32589836697,-0.34514567688,-1.23293705685,0.0
1.393315,-0.0368155388672,1.04770887693,-3.03459749017,-0.0506213659424,-2.83517998797,0.119650501318,3.04917030764,100.0,-1.21299530663,1.04233994418,1.02776712671,0.686456401794,-2.32589836697,-0.344762181683,-1.23332055205,0.0
1.403318,-0.0368155388672,1.04694188654,-3.03498098536,-0.0498543755493,-2.83441299758,0.118883510925,3.04955380283,100.0,-1.21299530663,1.04310693457,1.02815062191,0.686456401794,-2.32589836697,-0.34514567688,-1.23332055205,0.0
1.413274,-0.0375825292603,1.04655839134,-3.03459749017,-0.0502378707458,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21376229703,1.04195644898,1.02776712671,0.687606887384,-2.32628186217,-0.34514567688,-1.23332055205,0.0
1.423308,-0.0368155388672,1.04655839134,-3.03498098536,-0.0506213659424,-2.83441299758,0.120033996515,3.04917030764,100.0,-1.21299530663,1.04272343937,1.0285341171,0.687223392188,-2.32628186217,-0.344762181683,-1.23370404725,0.0
1.433300,-0.0371990340637,1.04732538173,-3.03459749017,-0.0502378707458,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21261181144,1.04272343937,1.02776712671,0.687223392188,-2.32628186217,-0.345529172076,-1.23332055205,0.0
1.443272,-0.0375825292603,1.04732538173,-3.03459749017,-0.0502378707458,-2.83479649277,0.120417491711,3.04878681244,100.0,-1.21376229703,1.04272343937,1.02815062191,0.687223392188,-2.32628186217,-0.34514567688,-1.23293705685,0.0
1.453269,-0.0360485484741,1.04655839134,-3.03498098536,-0.0506213659424,-2.83517998797,0.119267006122,3.04917030764,100.0,-1.21337880183,1.04349042977,1.02815062191,0.687990382581,-2.32628186217,-0.345529172076,-1.23332055205,0.0
1.463310,-0.0371990340637,1.04655839134,-3.03459749017,-0.0506213659424,-2.83479649277,0.120033996515,3.04917030764,100.0,-1.21261181144,1.04387392496,1.02815062191,0.686839896991,-2.32589836697,-0.345529172076,-1.23370404725,0.0
1.473309,-0.0371990340637,1.04617489614,-3.03459749017,-0.0506213659424,-2.83441299758,0.120033996515,3.04878681244,100.0,-1.21299530663,1.04310693457,1.02815062191,0.687606887384,-2.32589836697,-0.344762181683,-1.23370404725,0.0
1.483312,-0.0379660244568,1.04655839134,-3.03421399497,-0.0506213659424,-2.83479649277,0.119650501318,3.04878681244,100.0,-1.21299530663,1.04349042977,1.02776712671,0.687223392188,-2.32589836697,-0.34514567688,-1.23332055205,0.0
1.493269,-0.0364320436707,1.04655839134,-3.03421399497,-0.0506213659424,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21222831624,1.04425742016,1.02776712671,0.687223392188,-2.32628186217,-0.34514567688,-1.23332055205,0.0
1.503270,-0.0368155388672,1.04655839134,-3.03536448056,-0.0506213659424,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21261181144,1.04310693457,1.02738363151,0.687223392188,-2.32628186217,-0.344762181683,-1.23370404725,0.0
1.513271,-0.0360485484741,1.04694188654,-3.03459749017,-0.0506213659424,-2.83441299758,0.119650501318,3.04917030764,100.0,-1.21337880183,1.04349042977,1.0285341171,0.687223392188,-2.32589836697,-0.344378686487,-1.23332055205,0.0
1.523316,-0.0368155388672,1.04617489614,-3.03498098536,-0.0510048611389,-2.83441299758,0.119650501318,3.04878681244,100.0,-1.21299530663,1.04387392496,1.02815062191,0.687223392188,-2.32666535737,-0.344378686487,-1.23332055205,0.0
1.533314,-0.0368155388672,1.04694188654,-3.03536448056,-0.0502378707458,-2.83441299758,0.118883510925,3.04955380283,100.0,-1.21261181144,1.04387392496,1.02815062191,0.686839896991,-2.32666535737,-0.344378686487,-1.23332055205,0.0
1.543300,-0.0371990340637,1.04655839134,-3.03498098536,-0.0498543755493,-2.83479649277,0.120033996515,3.04840331724,100.0,-1.21184482104,1.04425742016,1.02815062191,0.686839896991,-2.32551487178,-0.344378686487,-1.23408754244,0.0
1.553274,-0.0371990340637,1.04694188654,-3.03459749017,-0.0506213659424,-2.83479649277,0.119650501318,3.04917030764,100.0,-1.21261181144,1.04387392496,1.02815062191,0.687223392188,-2.32589836697,-0.34399519129,-1.23293705685,0.0
1.563269,-0.0371990340637,1.04617489614,-3.03498098536,-0.0502378707458,-2.83517998797,0.119650501318,3.04878681244,100.0,-1.21146132585,1.04387392496,1.02776712671,0.686839896991,-2.32666535737,-0.344762181683,-1.23370404725,0.0
1.573297,-0.0371990340637,1.04732538173,-3.03459749017,-0.0502378707458,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21261181144,1.04387392496,1.02815062191,0.688757372974,-2.32628186217,-0.344762181683,-1.23293705685,0.0
1.583339,-0.0371990340637,1.04694188654,-3.03498098536,-0.0498543755493,-2.83479649277,0.119267006122,3.04917030764,100.0,-1.21299530663,1.04387392496,1.02700013632,0.687606887384,-2.32551487178,-0.34399519129,-1.23408754244,0.0
1.593276,-0.0375825292603,1.04694188654,-3.03459749017,-0.0513883563354,-2.83479649277,0.119650501318,3.04878681244,100.0,-1.21222831624,1.04425742016,1.02815062191,0.687990382581,-2.32589836697,-0.344762181683,-1.23293705685,0.0
1.603315,-0.0368155388672,1.04694188654,-3.03459749017,-0.0502378707458,-2.83517998797,0.118883510925,3.04917030764,100.0,-1.21222831624,1.04425742016,1.02815062191,0.687990382581,-2.32628186217,-0.345529172076,-1.23370404725,0.0
1.613275,-0.0368155388672,1.04617489614,-3.03498098536,-0.0506213659424,-2.83441299758,0.119650501318,3.04917030764,100.0,-1.21222831624,1.04425742016,1.02738363151,0.687990382581,-2.32589836697,-0.34514567688,-1.23255356166,0.0
1.623273,-0.0364320436707,1.04694188654,-3.03498098536,-0.0510048611389,-2.83479649277,0.120033996515,3.04840331724,100.0,-1.21222831624,1.04387392496,1.02776712671,0.687990382581,-2.32628186217,-0.345529172076,-1.23370404725,0.0
1.633301,-0.0371990340637,1.04617489614,-3.03536448056,-0.0502378707458,-2.83441299758,0.120033996515,3.04878681244,100.0,-1.21184482104,1.04387392496,1.02738363151,0.688757372974,-2.32589836697,-0.344762181683,-1.23370404725,0.0
